avg_backlog_drift,avg_lower_mf_loss,avg_lower_td_loss,avg_realized_delay,avg_remaining_tasks,avg_upper_mf_loss,avg_upper_td_loss,completion_rate,lower_q_max,lower_q_mean,lower_q_min,qos_rate,qos_success_rate,total_energy,total_reward,total_violations,upper_q_max,upper_q_mean,upper_q_min,zeta_lower,zeta_upper
46441160.0,0.023446176201105118,10.333952903747559,0.0,14.40999984741211,0.012719937600195408,153.24989318847656,0.8050411522633745,0.0,0.0,0.0,4.383753501400561,0.8142559833506764,2248.6474609375,-25993961472.0,357.0,0.0,0.0,0.0,1.0,1.0
60574540.0,0.02340109273791313,10.565959930419922,0.0,15.619999885559082,0.013925407081842422,136.49951171875,0.7971237801746276,0.0,0.0,0.0,4.094986807387863,0.803728638011393,2092.985107421875,-39604992000.0,379.0,0.0,0.0,0.0,1.0,1.0
59479472.0,0.02345709316432476,10.493804931640625,0.0,17.450000762939453,0.012401708401739597,136.7918243408203,0.8068006182380216,0.0,0.0,0.0,4.35,0.8130841121495327,2254.894775390625,-23862245376.0,360.0,0.0,0.0,0.0,1.0,1.0
74029800.0,0.0234573595225811,10.441991806030273,0.0,16.649999618530273,0.014352366328239441,129.7725067138672,0.8012390294269489,0.0,0.0,0.0,4.194594594594594,0.8074921956295525,2307.384765625,-36361069568.0,370.0,0.0,0.0,0.0,1.0,1.0
70988888.0,0.023107919842004776,10.569933891296387,0.0,18.15999984741211,0.014213260263204575,141.23341369628906,0.7900665642601127,0.0,0.0,0.0,3.916243654822335,0.7965926690758905,2569.82177734375,-35144378368.0,394.0,0.0,0.0,0.0,1.0,1.0
50531196.0,0.023163437843322754,10.068982124328613,0.0,16.889999389648438,0.013261228799819946,132.28306579589844,0.8158567774936062,0.0,0.0,0.0,4.636627906976744,0.8225889633831872,2531.03466796875,-28642865152.0,344.0,0.0,0.0,0.0,1.0,1.0
67814000.0,0.022657182067632675,10.244065284729004,0.0,15.75,0.013128027319908142,160.18397521972656,0.8070175438596491,0.0,0.0,0.0,4.430594900849858,0.8158581116327596,2248.825439453125,-27664076800.0,353.0,0.0,0.0,0.0,1.0,1.0
85745112.0,0.02315627597272396,9.872435569763184,0.0,19.170000076293945,0.013862107880413532,141.68479919433594,0.7946884576098059,0.0,0.0,0.0,4.094736842105263,0.8037190082644629,2134.04052734375,-28244376576.0,380.0,0.0,0.0,0.0,1.0,1.0
98879784.0,0.02327095903456211,10.628028869628906,0.0,17.899999618530273,0.016044093295931816,145.4342803955078,0.8100102145045965,0.0,0.0,0.0,4.467605633802817,0.8171045852653271,2465.953125,-33497751552.0,355.0,0.0,0.0,0.0,1.0,1.0
68746528.0,0.023095732554793358,10.31357192993164,0.0,18.020000457763672,0.016090674325823784,145.6474151611328,0.8006166495375129,0.0,0.0,0.0,4.188172043010753,0.8072538860103627,2285.353271484375,-25762967552.0,372.0,0.0,0.0,0.0,1.0,1.0
75977120.0,0.023146135732531548,9.740346908569336,0.0,16.709999084472656,0.014107557013630867,132.48948669433594,0.7918598660484286,0.0,0.0,0.0,4.076923076923077,0.803030303030303,2545.40966796875,-29264659456.0,377.0,0.0,0.0,0.0,1.0,1.0
45014860.0,0.023275965824723244,10.108840942382812,0.0,16.920000076293945,0.014829471707344055,145.37689208984375,0.7874870734229577,0.0,0.0,0.0,3.9354005167958657,0.7973821989528795,2376.0615234375,-31384272896.0,387.0,0.0,0.0,0.0,1.0,1.0
70447240.0,0.023089129477739334,9.971309661865234,0.0,16.6299991607666,0.014483206905424595,122.48057556152344,0.8090117767537123,0.0,0.0,0.0,4.41340782122905,0.8152734778121775,2350.1875,-30443042816.0,358.0,0.0,0.0,0.0,1.0,1.0
39695760.0,0.023153968155384064,10.3464937210083,0.0,17.260000228881836,0.014394127763807774,129.39259338378906,0.8023735810113519,0.0,0.0,0.0,4.295580110497237,0.8111632759520083,2179.989990234375,-28439971840.0,362.0,0.0,0.0,0.0,1.0,1.0
40508240.0,0.023072760552167892,9.790205001831055,0.0,15.729999542236328,0.013618662022054195,122.308837890625,0.8312883435582822,0.0,0.0,0.0,5.194888178913738,0.8385765858690046,2307.24072265625,-18516953088.0,313.0,0.0,0.0,0.0,1.0,1.0
56649092.0,0.02294037863612175,9.971064567565918,0.0,18.200000762939453,0.012536435388028622,135.35723876953125,0.8307066598881545,0.0,0.0,0.0,5.288025889967638,0.8409675759135358,2750.92138671875,-26776009728.0,309.0,0.0,0.0,0.0,1.0,1.0
